-0.712688	-0.0765336
-0.775621	-0.390429
-0.719399	-0.412038
-0.780659	-0.410335
-0.832307	-0.122006
-0.535881	-0.244471
-0.727796	-0.440646
-0.531124	-0.114313
-0.636096	-0.171967
-0.815523	-0.279028
-0.899647	-0.263781
-0.810015	-0.176897
-0.876833	-0.139351
-0.811959	-0.251951
-0.611493	-0.0531159
-0.0603423	0.475287
-0.110258	0.726539
0.239807	0.502723
-0.173027	0.676646
-0.0556115	0.639828
-0.0645809	0.660886
-0.145171	0.744351
-0.121828	0.757867
-0.421414	0.791239
-0.370963	0.637762
-0.283098	0.597261
-0.460105	0.680013
-0.531785	0.736697
-0.623069	0.769769
-0.675839	0.665801
-0.746251	0.609878
-0.769679	0.667195
-0.775678	0.627853
-0.733126	0.622408
-0.777199	0.601386
-0.766621	0.648922
-0.571922	0.0718434
-0.637555	-0.135518
-0.767938	-0.0255556
-0.825513	0.144784
-0.815322	0.208112
-0.924099	0.295048
-0.983166	0.473876
-0.76093	0.416562
-0.727485	0.43382
-0.552449	0.336595
-0.421954	0.313327
-0.228611	0.25591
-0.556152	0.62614
-0.734068	0.84661
-0.584186	0.835101
-0.321956	0.821127
-0.256584	0.831599
-0.238235	0.873933
-0.267579	0.881537
-0.275509	0.884003
-0.380864	0.947199
-0.612259	0.891892
-0.345518	0.651965
0.00792989	0.619317
-0.133577	0.660531
-0.293567	0.764893
-0.325589	0.880315
-0.383212	0.982809
-0.479474	0.939836
-0.617141	0.899889
-0.626157	0.878814
-0.557042	0.452707
-0.48422	0.0188144
-0.50051	-0.0528569
-0.426907	-0.129175
-0.399962	-0.0951535
-0.428403	-0.0660857
-0.373598	0.00221965
-0.349143	0.202275
-0.0170566	0.300178
0.189837	0.470067
0.480717	0.458591
0.478031	0.684555
0.194069	0.634468
0.0458371	0.737806
0.104704	0.578455
0.106537	0.506371
0.0869887	0.372964
0.115575	0.274957
-0.071218	0.308879
-0.32658	0.357571
-0.478767	0.449365
-0.441134	0.435947
-0.264998	0.466963
-0.0389108	0.705538
0.0667953	0.575495
0.0442091	0.59113
0.309205	0.553866
0.389545	0.487744
0.245589	0.388632
0.0323375	0.255659
-0.225144	0.329022
-0.185778	-0.0381276
0.0105261	-0.176001
-0.0541859	0.132429
-0.42648	0.350078
-0.48163	0.0449973
-0.562806	0.00749296
-0.396381	0.209593
-0.412787	0.451724
-0.384548	0.336224
-0.357644	0.34979
-0.328737	0.587072
-0.393934	0.387054
-0.410036	0.11535
-0.537343	0.289732
-0.315413	0.399648
-0.113952	0.397272
0.0250924	0.385315
-0.00573681	0.568382
-0.228665	0.425267
-0.33761	-0.0262811
-0.295648	-0.135859
-0.123205	-0.159868
0.0488039	-0.253377
0.101998	-0.216888
-0.258907	-0.121728
0.0836	-0.0807143
-0.363849	0.123044
-0.578537	0.328793
-0.672987	0.401412
-0.625267	0.257432
-0.602682	0.384368
-0.691611	0.01472
-0.772992	-0.0927913
-0.81234	-0.186185
-0.833498	-0.274666
-0.648114	-0.152192
-0.602906	-0.0968122
-0.495297	-0.0292309
-0.214621	0.149605
-0.370154	0.0233914
-0.656505	0.46254
-0.77302	0.494289
-0.462321	0.596061
-0.0737608	0.251865
-0.446997	0.223613
-0.36088	0.127846
-0.529732	0.11269
-0.432055	0.107429
-0.542507	0.158718
-0.58233	0.163293
-0.660791	0.139044
-0.63822	0.161807
-0.396416	0.0898339
-0.321544	-0.0112399
-0.305348	-0.203531
-0.2502	-0.420827
-0.369709	-0.461718
-0.221351	-0.441144
-0.0530764	-0.601442
-0.141786	-0.474663
-0.0187727	-0.469236
0.137736	-0.464796
0.222336	0.000504457
0.0171162	0.0812999
0.0168901	0.0783551
0.0240479	0.19137
-0.162026	0.0514099
-0.358384	0.0493936
-0.103496	0.0378777
-0.34522	0.0788777
-0.550981	0.204441
-0.430041	0.214789
-0.441875	0.284147
-0.621473	0.427721
-0.522972	0.410323
-0.60143	0.561568
-0.0509066	0.66641
0.0764756	0.606205
-0.0245483	0.349895
-0.225804	0.137507
-0.0821132	-0.157689
-0.189177	-0.195535
-0.0389152	-0.119206
-0.572046	-0.639858
-0.487675	-0.61256
-0.47019	-0.299873
-0.370474	-0.0977788
-0.142708	-0.158487
-0.167354	-0.283661
-0.0500637	-0.390476
-0.322743	-0.157245
-0.241689	-0.223813
-0.331185	-0.147323
-0.256689	-0.131868
-0.375549	-0.0996322
-0.554935	-0.00241564
-0.639824	-0.27425
-0.822604	-0.311148
-0.832824	-0.25424
-0.845738	-0.370612
-0.932645	-0.425855
-0.724094	-0.246934
-0.969086	-0.0301334
-0.780402	-0.317844
-0.780898	-0.285323
-0.787273	-0.29881
-0.885853	-0.430814
-0.394175	-0.0375558
-0.557013	-0.0531441
-0.766593	-0.107138
-0.80959	-0.408397
-1.02417	-0.312655
-0.810936	-0.135104
-0.555829	-0.239756
-0.629502	0.0153461
-0.791257	-0.0562784
-0.937903	-0.165779
-0.8219	-0.219488
-0.724295	-0.205307
-0.935193	0.204524
-0.51091	0.553314
-0.512175	0.0459621
-0.331795	-0.0765046
-0.00397624	-0.138257
0.122046	-0.283237
-0.0147743	-0.47492
-0.199582	-0.432259
-0.348135	-0.178663
-0.391477	-0.179502
-0.487431	-0.0840634
-0.589907	-0.0678955
-0.526502	-0.038534
-0.556435	0.0582873
-0.577623	0.195267
-0.598754	0.388976
-0.498058	0.511486
-0.432004	0.652863
-0.563782	0.83562
-0.643654	0.959517
-0.663793	1.1031
-0.630451	1.07148
-0.54171	1.03096
-0.380083	0.951648
-0.430917	0.888381
-0.481265	0.794799
-0.608908	0.678656
-0.703798	0.436646
-0.642898	0.146648
-0.453515	-0.0103199
-0.191314	-0.003171
0.0444097	0.102721
0.10531	0.215345
0.103157	0.406147
-0.132229	0.430667
-0.45782	0.255471
-0.329648	-0.159547
-0.140648	-0.150126
-0.685992	0.0538311
-0.435296	-0.0882105
-0.523285	-0.216164
-0.365819	-0.158732
-0.514103	-0.318576
-0.77292	-0.184758
-0.819171	-0.145768
-0.779759	-0.135505
-0.767912	-0.124736
-0.787771	-0.0877551
-0.831642	-0.0663272
-0.733209	-0.177424
-0.708335	-0.225874
-0.710422	-0.278558
-0.712847	-0.337801
-0.678359	-0.398123
-0.737525	-0.373527
-0.80066	-0.241518
-0.594504	-0.216238
-0.521581	-0.0353295
-0.570191	0.108249
-0.624263	0.260477
-0.897731	0.38599
-0.88755	0.544184
-0.782491	0.501043
-0.820859	0.494704
-0.885935	0.528998
-0.836606	0.393163
-0.913087	0.472497
-0.605074	-0.0436188
-0.515788	-0.263443
-0.580533	-0.166963
-0.686586	-0.0181116
-0.841641	0.133345
-0.810112	0.405712
-0.780816	0.644846
-0.682629	0.584601
-0.642158	0.645631
-0.240709	0.592281
-0.143714	0.596604
-0.353019	0.394019
-0.360986	0.339137
-0.114079	0.383133
-0.422685	0.226423
-0.483026	-0.0166778
-0.578061	0.0238348
-0.899416	-0.0344697
-0.99287	-0.135823
-0.521884	0.149236
-0.888364	-0.151725
-0.794263	-0.262595
-0.570996	-0.339349
-0.960766	-0.21154
-0.133845	-0.0282487
-0.0730326	0.0477205
-0.121079	0.0305544
-0.0868168	0.142164
-0.383733	0.213912
-0.89451	-0.0784291
-0.386364	0.0403157
-0.19531	-0.118572
-0.0731073	-0.17971
-0.111247	-0.131092
-0.0526423	-0.120617
-0.0199999	-0.0870983
-0.0157171	-0.0535645
0.00733617	-0.0181694
-0.00865313	0.0859597
-0.063755	0.335864
-0.141515	0.124854
-0.759323	-0.172966
-0.804219	-0.0818323
-0.505866	-0.192598
-0.48734	0.0154562
-0.362833	-0.138881
-0.0465515	-0.283812
-0.450552	-0.018084
0.167407	0.121806
0.101279	0.415899
0.471932	0.253883
0.285026	0.143899
0.038242	0.114678
-0.148573	-0.0118156
-0.29473	-0.0206806
-0.164796	0.0570605
-0.338168	0.0840473
-0.518038	0.13628
-0.479723	0.217669
-0.250457	0.372906
-0.157021	0.424759
-0.0571314	0.706506
-0.508102	0.559618
-0.178954	0.190649
-0.320671	0.36473
0.206431	0.459853
0.482459	0.243595
0.43097	-0.0504349
-0.0562895	-0.309443
-0.36017	-0.218358
-0.521321	-0.165391
-0.709746	-0.24302
-0.526754	-0.213687
-0.430969	-0.0965649
-0.465335	-0.0174725
-0.506536	0.164508
-0.685236	0.146708
