0.471148	-15.6841
-1.41591	-2.56547
1.3808	-1.0112
-1.81285	-3.84097
1.54367	-5.55137
-5.03858	-4.60043
-2.704	-4.18833
-5.22339	-4.0432
1.59867	-2.79129
1.92126	-3.54389
-1.64524	-6.74126
3.13864	-3.15439
2.14454	-5.67327
0.486204	-4.87102
3.72099	-2.13266
-4.46097	-11.1684
-11.3033	-18.4807
-13.6351	-13.504
-8.82472	-20.788
-10.332	-18.7765
-8.76296	-18.0098
-7.03214	-19.2478
-7.49894	-17.504
-2.28544	-16.6878
0.902335	-10.7834
0.601547	-11.9298
0.832065	-12.3166
2.42881	-12.8052
3.11854	-12.7682
3.60638	-13.2471
6.27405	-14.2366
6.02649	-13.7229
6.85332	-14.0084
6.61571	-13.8585
7.84845	-14.6906
7.68564	-16.2945
4.41889	-9.42762
0.830556	-14.385
1.85644	-19.238
1.45708	-21.3499
1.14954	-23.373
1.58676	-25.7874
1.1765	-27.2776
-1.25172	-26.1266
-1.03969	-25.5269
-2.19277	-23.6552
-1.43703	-24.2312
2.13205	-12.6048
0.963528	-21.5079
1.42954	-25.2726
-0.129704	-24.6863
-2.32819	-23.9271
-3.30659	-23.0355
-3.60372	-23.1448
-2.99119	-22.1153
-2.82795	-22.62
-1.38481	-24.3212
4.864	-24.0602
4.16977	-17.1947
1.55786	-13.829
-0.47809	-15.6929
0.5433	-19.684
0.264806	-19.7194
0.154721	-20.4111
0.913064	-19.6936
3.15369	-21.1052
2.53927	-19.8629
3.42986	-15.4411
1.55963	-10.8564
0.49008	-12.8982
-0.515535	-11.6785
-1.28018	-12.6899
-0.614404	-14.0777
-1.06094	-15.7811
-0.940252	-18.5371
-3.05015	-17.5266
-3.12802	-17.4127
-5.18197	-9.67429
-5.54737	-8.83344
-2.83275	-9.25926
-1.43267	-14.7911
-2.96012	-14.3285
-3.28238	-16.4331
-3.06408	-18.0436
-4.71469	-18.3048
-4.84823	-19.2455
-2.61244	-21.3684
-1.27198	-22.1133
-0.373514	-20.0059
0.820447	-19.5401
-3.5487	-16.1721
-3.64813	-11.339
-2.88033	-13.0134
-6.21569	-10.1459
-6.66965	-7.37933
-2.87188	-7.86008
2.47602	-9.18815
1.87054	-1.38237
-3.54829	-5.34342
-10.1541	-4.56472
-3.59494	-2.08964
4.43215	-3.93935
-2.70732	-8.55485
-0.733515	-12.3938
4.62398	-6.19039
3.08222	-16.0978
2.93449	-15.7313
2.45326	-13.9441
-1.85074	-13.1166
-2.7661	-12.7665
1.3141	-15.744
2.83696	-18.5371
1.43403	-17.467
-0.746748	-12.2849
-0.265492	-9.12253
1.39387	-10.02
5.97596	-3.81794
1.66891	-2.12001
-1.32849	-4.63761
-9.79074	-10.6332
-9.69077	-4.01811
-9.58897	-2.49276
-7.50434	-2.1328
-14.8669	0.320033
-10.0447	-6.05356
-10.4838	-11.0464
-1.34804	-6.116
-3.92471	-16.4348
3.1606	-8.55485
2.7004	-6.74094
3.83917	-7.1296
1.70615	-5.74326
4.66557	-3.20421
1.63112	-0.894888
6.89757	-1.918
5.42225	3.89601
2.33864	0.152519
-0.147117	-7.77421
4.14825	-8.54104
1.31062	-17.8752
5.00942	-13.2556
5.60655	-5.99621
0.485675	-4.43434
-2.8791	-12.6956
-1.02139	-20.7428
-4.46946	-19.017
-3.97628	-19.7435
-3.31472	-20.3752
